14.4678	8.5447
14.5428	8.4423
14.6162	8.3387
14.6879	8.2341
14.7578	8.1284
14.8260	8.0218
14.8925	7.9142
14.9572	7.8056
15.0201	7.6961
15.0812	7.5857
15.1404	7.4745
15.1978	7.3624
15.2534	7.2494
15.3071	7.1357
15.3588	7.0212
15.4087	6.9060
15.4566	6.7900
15.5026	6.6734
15.5466	6.5560
15.5886	6.4381
15.6287	6.3195
15.6667	6.2003
15.7028	6.0805
15.7368	5.9602
15.7688	5.8394
15.7988	5.7181
15.8267	5.5963
15.8525	5.4740
15.8763	5.3513
15.8980	5.2282
15.9177	5.1048
15.9352	4.9809
15.9507	4.8567
15.9640	4.7323
15.9753	4.6075
15.9844	4.4824
15.9915	4.3571
15.9964	4.2315
15.9993	4.1058
16.0000	3.9798
15.9986	3.8537
15.9951	3.7274
15.9895	3.6010
15.9817	3.4745
15.9719	3.3478
15.9600	3.2211
15.9459	3.0943
15.9298	2.9675
15.9116	2.8407
15.8913	2.7138
15.8689	2.5870
15.8445	2.4601
15.8180	2.3333
15.7894	2.2066
15.7588	2.0799
15.7261	1.9533
15.6914	1.8268
15.6548	1.7004
15.6161	1.5741
15.5754	1.4479
15.5327	1.3219
15.4880	1.1960
15.4414	1.0703
15.3929	0.9448
15.3424	0.8195
15.2901	0.6943
15.2358	0.5694
15.1797	0.4447
15.1216	0.3202
15.0618	0.1959
15.0001	0.0719
14.9367	-0.0519
14.8714	-0.1754
14.8044	-0.2986
14.7356	-0.4216
14.6651	-0.5443
14.5929	-0.6668
14.5190	-0.7889
14.4435	-0.9108
14.3663	-1.0323
14.2875	-1.1536
14.2071	-1.2745
14.1251	-1.3952
14.0416	-1.5155
13.9566	-1.6355
13.8701	-1.7552
13.7822	-1.8746
13.6928	-1.9936
13.6020	-2.1123
13.5098	-2.2307
13.4162	-2.3488
13.3213	-2.4666
13.2251	-2.5840
13.1277	-2.7011
13.0290	-2.8178
12.9290	-2.9343
12.8279	-3.0503
12.7257	-3.1661
12.6223	-3.2815
12.5178	-3.3967
12.4123	-3.5114
12.3057	-3.6259
12.1981	-3.7400
12.0896	-3.8538
11.9801	-3.9673
11.8697	-4.0805
11.7584	-4.1933
11.6463	-4.3059
11.5334	-4.4181
11.4196	-4.5300
11.3052	-4.6416
11.1900	-4.7529
11.0742	-4.8639
10.9576	-4.9745
10.8405	-5.0849
10.7228	-5.1950
10.6046	-5.3048
10.4858	-5.4143
10.3666	-5.5235
10.2469	-5.6325
10.1267	-5.7411
10.0062	-5.8495
9.8854	-5.9576
9.7642	-6.0654
9.6428	-6.1729
9.5211	-6.2802
9.3991	-6.3872
9.2770	-6.4940
9.1548	-6.6004
9.0324	-6.7067
8.9099	-6.8126
8.7874	-6.9183
8.6649	-7.0238
8.5424	-7.1290
8.4199	-7.2340
8.2975	-7.3387
8.1752	-7.4432
8.0530	-7.5474
7.9310	-7.6514
7.8093	-7.7551
7.6877	-7.8586
7.5664	-7.9619
7.4454	-8.0649
7.3248	-8.1677
7.2045	-8.2702
7.0845	-8.3725
6.9650	-8.4746
6.8459	-8.5764
6.7273	-8.6780
6.6092	-8.7793
6.4917	-8.8804
6.3747	-8.9812
6.2582	-9.0819
6.1424	-9.1822
6.0272	-9.2823
5.9127	-9.3822
5.7989	-9.4818
5.6858	-9.5811
5.5734	-9.6802
5.4618	-9.7791
5.3510	-9.8776
5.2410	-9.9759
5.1318	-10.0739
5.0235	-10.1717
4.9160	-10.2691
4.8095	-10.3663
4.7039	-10.4632
4.5993	-10.5597
4.4956	-10.6560
4.3929	-10.7520
4.2912	-10.8476
4.1905	-10.9429
4.0909	-11.0379
3.9923	-11.1326
3.8948	-11.2269
3.7984	-11.3209
3.7031	-11.4145
3.6089	-11.5077
3.5159	-11.6006
3.4241	-11.6930
3.3334	-11.7851
3.2439	-11.8768
3.1556	-11.9681
3.0684	-12.0589
2.9826	-12.1494
2.8979	-12.2393
2.8145	-12.3289
2.7323	-12.4180
2.6515	-12.5066
2.5718	-12.5947
2.4935	-12.6823
2.4164	-12.7695
2.3406	-12.8561
2.2662	-12.9422
2.1930	-13.0277
2.1211	-13.1127
2.0506	-13.1971
1.9814	-13.2810
1.9135	-13.3643
1.8469	-13.4470
1.7816	-13.5290
1.7177	-13.6105
1.6551	-13.6913
1.5938	-13.7714
1.5338	-13.8509
1.4752	-13.9297
1.4179	-14.0078
1.3619	-14.0853
1.3073	-14.1620
1.2539	-14.2379
1.2019	-14.3132
1.1511	-14.3876
1.1017	-14.4613
1.0536	-14.5342
1.0067	-14.6063
0.9611	-14.6776
0.9169	-14.7481
0.8738	-14.8177
0.8320	-14.8865
0.7915	-14.9544
0.7522	-15.0214
0.7142	-15.0876
0.6773	-15.1528
0.6417	-15.2171
0.6072	-15.2804
0.5739	-15.3428
0.5418	-15.4043
0.5109	-15.4647
0.4811	-15.5242
0.4524	-15.5827
0.4248	-15.6401
0.3983	-15.6966
0.3728	-15.7520
0.3485	-15.8063
0.3252	-15.8595
0.3029	-15.9117
0.2816	-15.9628
0.2613	-16.0128
0.2419	-16.0617
0.2235	-16.1094
0.2061	-16.1560
0.1895	-16.2014
0.1738	-16.2457
0.1590	-16.2889
0.1451	-16.3308
0.1320	-16.3715
0.1196	-16.4111
0.1081	-16.4494
0.0973	-16.4865
0.0872	-16.5224
0.0779	-16.5570
0.0692	-16.5904
0.0612	-16.6225
0.0538	-16.6534
0.0470	-16.6830
0.0409	-16.7113
0.0352	-16.7383
0.0302	-16.7641
0.0256	-16.7885
0.0215	-16.8116
0.0179	-16.8334
0.0147	-16.8539
0.0119	-16.8730
0.0095	-16.8909
0.0074	-16.9074
0.0057	-16.9225
0.0042	-16.9363
0.0030	-16.9488
0.0021	-16.9599
0.0014	-16.9697
0.0009	-16.9781
0.0005	-16.9851
0.0002	-16.9908
0.0001	-16.9951
0.0000	-16.9981
0.0000	-16.9997
-0.0000	-16.9999
-0.0000	-16.9988
-0.0001	-16.9963
-0.0002	-16.9925
-0.0004	-16.9872
-0.0007	-16.9807
-0.0012	-16.9727
-0.0018	-16.9634
-0.0027	-16.9528
-0.0038	-16.9408
-0.0051	-16.9275
-0.0068	-16.9128
-0.0087	-16.8967
-0.0110	-16.8794
-0.0137	-16.8607
-0.0167	-16.8407
-0.0202	-16.8193
-0.0241	-16.7967
-0.0285	-16.7727
-0.0334	-16.7474
-0.0388	-16.7208
-0.0448	-16.6930
-0.0514	-16.6638
-0.0585	-16.6334
-0.0663	-16.6017
-0.0748	-16.5688
-0.0839	-16.5346
-0.0937	-16.4991
-0.1042	-16.4624
-0.1155	-16.4245
-0.1276	-16.3854
-0.1404	-16.3451
-0.1541	-16.3035
-0.1686	-16.2608
-0.1840	-16.2169
-0.2002	-16.1719
-0.2174	-16.1257
-0.2354	-16.0783
-0.2544	-16.0299
-0.2744	-15.9803
-0.2954	-15.9296
-0.3173	-15.8778
-0.3403	-15.8249
-0.3643	-15.7709
-0.3893	-15.7159
-0.4155	-15.6598
-0.4427	-15.6027
-0.4710	-15.5446
-0.5004	-15.4855
-0.5310	-15.4254
-0.5627	-15.3643
-0.5955	-15.3022
-0.6296	-15.2392
-0.6648	-15.1752
-0.7012	-15.1103
-0.7389	-15.0445
-0.7777	-14.9778
-0.8178	-14.9102
-0.8592	-14.8417
-0.9018	-14.7724
-0.9456	-14.7022
-0.9908	-14.6312
-1.0372	-14.5593
-1.0849	-14.4867
-1.1338	-14.4133
-1.1841	-14.3391
-1.2357	-14.2641
-1.2886	-14.1884
-1.3428	-14.1120
-1.3983	-14.0348
-1.4552	-13.9569
-1.5133	-13.8783
-1.5728	-13.7991
-1.6337	-13.7192
-1.6958	-13.6386
-1.7593	-13.5574
-1.8241	-13.4755
-1.8902	-13.3930
-1.9577	-13.3100
-2.0264	-13.2263
-2.0965	-13.1421
-2.1679	-13.0573
-2.2406	-12.9719
-2.3147	-12.8860
-2.3900	-12.7996
-2.4666	-12.7126
-2.5445	-12.6252
-2.6237	-12.5372
-2.7041	-12.4488
-2.7859	-12.3598
-2.8688	-12.2705
-2.9530	-12.1806
-3.0385	-12.0904
-3.1252	-11.9997
-3.2131	-11.9085
-3.3022	-11.8170
-3.3925	-11.7250
-3.4839	-11.6327
-3.5765	-11.5400
-3.6703	-11.4469
-3.7652	-11.3534
-3.8612	-11.2595
-3.9583	-11.1654
-4.0565	-11.0708
-4.1558	-10.9759
-4.2561	-10.8807
-4.3575	-10.7852
-4.4598	-10.6893
-4.5632	-10.5932
-4.6675	-10.4967
-4.7728	-10.3999
-4.8790	-10.3029
-4.9861	-10.2055
-5.0941	-10.1079
-5.2030	-10.0100
-5.3127	-9.9118
-5.4232	-9.8133
-5.5346	-9.7146
-5.6467	-9.6156
-5.7595	-9.5163
-5.8731	-9.4168
-5.9874	-9.3170
-6.1024	-9.2170
-6.2180	-9.1167
-6.3342	-9.0162
-6.4510	-8.9154
-6.5684	-8.8144
-6.6863	-8.7131
-6.8047	-8.6117
-6.9236	-8.5099
-7.0430	-8.4079
-7.1628	-8.3057
-7.2830	-8.2033
-7.4035	-8.1006
-7.5244	-7.9976
-7.6456	-7.8945
-7.7671	-7.7910
-7.8888	-7.6874
-8.0107	-7.5835
-8.1328	-7.4794
-8.2550	-7.3750
-8.3774	-7.2703
-8.4999	-7.1655
-8.6224	-7.0603
-8.7449	-6.9550
-8.8674	-6.8493
-8.9899	-6.7435
-9.1123	-6.6373
-9.2346	-6.5309
-9.3568	-6.4243
-9.4788	-6.3174
-9.6005	-6.2102
-9.7221	-6.1027
-9.8434	-5.9950
-9.9643	-5.8870
-10.0850	-5.7787
-10.2052	-5.6702
-10.3251	-5.5614
-10.4445	-5.4522
-10.5634	-5.3428
-10.6819	-5.2331
-10.7997	-5.1232
-10.9171	-5.0129
-11.0338	-4.9023
-11.1499	-4.7914
-11.2653	-4.6802
-11.3800	-4.5687
-11.4940	-4.4569
-11.6072	-4.3448
-11.7196	-4.2324
-11.8312	-4.1197
-11.9419	-4.0066
-12.0517	-3.8932
-12.1606	-3.7796
-12.2685	-3.6655
-12.3754	-3.5512
-12.4813	-3.4365
-12.5862	-3.3215
-12.6899	-3.2062
-12.7926	-3.0906
-12.8941	-2.9746
-12.9944	-2.8583
-13.0936	-2.7416
-13.1915	-2.6247
-13.2881	-2.5073
-13.3834	-2.3897
-13.4774	-2.2718
-13.5701	-2.1535
-13.6614	-2.0349
-13.7513	-1.9159
-13.8398	-1.7967
-13.9268	-1.6771
-14.0123	-1.5572
-14.0963	-1.4370
-14.1788	-1.3164
-14.2598	-1.1956
-14.3391	-1.0744
-14.4169	-0.9530
-14.4930	-0.8312
-14.5674	-0.7092
-14.6402	-0.5869
-14.7113	-0.4642
-14.7807	-0.3414
-14.8483	-0.2182
-14.9142	-0.0948
-14.9783	0.0289
-15.0406	0.1529
-15.1011	0.2770
-15.1597	0.4015
-15.2165	0.5261
-15.2714	0.6510
-15.3245	0.7760
-15.3756	0.9013
-15.4248	1.0268
-15.4721	1.1524
-15.5174	1.2782
-15.5608	1.4042
-15.6022	1.5303
-15.6416	1.6565
-15.6789	1.7829
-15.7143	1.9094
-15.7477	2.0360
-15.7790	2.1626
-15.8083	2.2893
-15.8355	2.4161
-15.8607	2.5430
-15.8838	2.6698
-15.9048	2.7967
-15.9237	2.9235
-15.9406	3.0503
-15.9553	3.1771
-15.9680	3.3039
-15.9786	3.4305
-15.9870	3.5571
-15.9934	3.6835
-15.9976	3.8099
-15.9997	3.9361
-15.9997	4.0621
-15.9976	4.1879
-15.9934	4.3135
-15.9871	4.4389
-15.9787	4.5641
-15.9682	4.6890
-15.9555	4.8136
-15.9408	4.9379
-15.9240	5.0618
-15.9051	5.1854
-15.8841	5.3087
-15.8610	5.4315
-15.8359	5.5539
-15.8087	5.6759
-15.7794	5.7974
-15.7481	5.9184
-15.7148	6.0389
-15.6795	6.1588
-15.6421	6.2782
-15.6027	6.3970
-15.5614	6.5152
-15.5180	6.6327
-15.4728	6.7496
-15.4255	6.8658
-15.3763	6.9813
-15.3252	7.0961
-15.2722	7.2101
-15.2173	7.3233
-15.1606	7.4357
-15.1019	7.5472
-15.0415	7.6579
-14.9792	7.7677
-14.9151	7.8766
-14.8493	7.9846
-14.7817	8.0915
-14.7123	8.1975
-14.6413	8.3025
-14.5685	8.4064
-14.4941	8.5093
-14.4180	8.6111
-14.3402	8.7117
-14.2609	8.8112
-14.1800	8.9096
-14.0975	9.0067
-14.0135	9.1026
-13.9280	9.1973
-13.8410	9.2907
-13.7526	9.3829
-13.6627	9.4737
-13.5714	9.5632
-13.4788	9.6513
-13.3848	9.7380
-13.2895	9.8233
-13.1928	9.9072
-13.0950	9.9896
-12.9959	10.0706
-12.8955	10.1501
-12.7941	10.2280
-12.6914	10.3044
-12.5877	10.3793
-12.4828	10.4526
-12.3769	10.5243
-12.2700	10.5943
-12.1621	10.6628
-12.0533	10.7295
-11.9435	10.7946
-11.8328	10.8580
-11.7212	10.9198
-11.6088	10.9797
-11.4956	11.0380
-11.3816	11.0945
-11.2669	11.1492
-11.1515	11.2021
-11.0355	11.2533
-10.9188	11.3026
-10.8014	11.3501
-10.6836	11.3958
-10.5651	11.4397
-10.4462	11.4816
-10.3268	11.5218
-10.2069	11.5600
-10.0867	11.5964
-9.9661	11.6308
-9.8451	11.6634
-9.7238	11.6941
-9.6023	11.7228
-9.4805	11.7497
-9.3585	11.7746
-9.2364	11.7976
-9.1141	11.8186
-8.9917	11.8378
-8.8692	11.8550
-8.7467	11.8702
-8.6241	11.8836
-8.5016	11.8950
-8.3792	11.9044
-8.2568	11.9120
-8.1345	11.9176
-8.0124	11.9213
-7.8905	11.9231
-7.7688	11.9229
-7.6473	11.9209
-7.5261	11.9170
-7.4053	11.9111
-7.2847	11.9034
-7.1645	11.8938
-7.0447	11.8824
-6.9254	11.8690
-6.8064	11.8539
-6.6880	11.8369
-6.5701	11.8181
-6.4527	11.7975
-6.3359	11.7751
-6.2196	11.7509
-6.1040	11.7250
-5.9891	11.6973
-5.8748	11.6679
-5.7612	11.6368
-5.6483	11.6041
-5.5362	11.5696
-5.4248	11.5335
-5.3143	11.4958
-5.2046	11.4565
-5.0957	11.4155
-4.9876	11.3731
-4.8805	11.3291
-4.7743	11.2836
-4.6690	11.2366
-4.5647	11.1882
-4.4613	11.1383
-4.3589	11.0870
-4.2576	11.0344
-4.1572	10.9804
-4.0580	10.9251
-3.9597	10.8685
-3.8626	10.8106
-3.7666	10.7516
-3.6717	10.6913
-3.5779	10.6299
-3.4852	10.5673
-3.3938	10.5037
-3.3035	10.4390
-3.2144	10.3733
-3.1264	10.3065
-3.0397	10.2389
-2.9543	10.1703
-2.8700	10.1008
-2.7870	10.0305
-2.7053	9.9593
-2.6248	9.8874
-2.5456	9.8148
-2.4677	9.7414
-2.3911	9.6674
-2.3157	9.5928
-2.2417	9.5176
-2.1690	9.4418
-2.0975	9.3656
-2.0274	9.2889
-1.9586	9.2117
-1.8912	9.1342
-1.8250	9.0563
-1.7602	8.9782
-1.6967	8.8997
-1.6345	8.8211
-1.5737	8.7423
-1.5142	8.6633
-1.4560	8.5842
-1.3991	8.5051
-1.3436	8.4260
-1.2894	8.3468
-1.2365	8.2678
-1.1848	8.1889
-1.1345	8.1101
-1.0855	8.0315
-1.0378	7.9531
-0.9914	7.8750
-0.9463	7.7972
-0.9024	7.7198
-0.8598	7.6427
-0.8184	7.5661
-0.7783	7.4900
-0.7394	7.4143
-0.7018	7.3392
-0.6653	7.2647
-0.6301	7.1909
-0.5960	7.1177
-0.5631	7.0452
-0.5314	6.9734
-0.5008	6.9024
-0.4714	6.8323
-0.4431	6.7629
-0.4158	6.6945
-0.3897	6.6270
-0.3646	6.5605
-0.3406	6.4949
-0.3176	6.4304
-0.2957	6.3669
-0.2747	6.3046
-0.2547	6.2433
-0.2357	6.1832
-0.2176	6.1243
-0.2005	6.0666
-0.1842	6.0102
-0.1688	5.9551
-0.1543	5.9012
-0.1406	5.8487
-0.1278	5.7976
-0.1157	5.7478
-0.1044	5.6995
-0.0939	5.6525
-0.0840	5.6071
-0.0749	5.5632
-0.0664	5.5207
-0.0587	5.4798
-0.0515	5.4404
-0.0449	5.4027
-0.0389	5.3665
-0.0335	5.3319
-0.0286	5.2990
-0.0242	5.2677
-0.0202	5.2380
-0.0168	5.2101
-0.0137	5.1838
-0.0110	5.1593
-0.0087	5.1364
-0.0068	5.1153
-0.0051	5.0960
-0.0038	5.0784
-0.0027	5.0625
-0.0018	5.0485
-0.0012	5.0362
-0.0007	5.0257
-0.0004	5.0170
-0.0002	5.0101
-0.0001	5.0049
-0.0000	5.0016
-0.0000	5.0001
0.0000	5.0004
0.0000	5.0025
0.0001	5.0064
0.0002	5.0121
0.0005	5.0196
0.0008	5.0288
0.0014	5.0399
0.0021	5.0528
0.0030	5.0674
0.0042	5.0838
0.0056	5.1020
0.0074	5.1219
0.0094	5.1435
0.0118	5.1669
0.0146	5.1920
0.0178	5.2188
0.0215	5.2473
0.0255	5.2774
0.0301	5.3093
0.0352	5.3427
0.0408	5.3778
0.0469	5.4145
0.0537	5.4528
0.0611	5.4927
0.0691	5.5341
0.0777	5.5770
0.0871	5.6214
0.0971	5.6673
0.1079	5.7147
0.1195	5.7635
0.1318	5.8137
0.1449	5.8653
0.1588	5.9182
0.1736	5.9725
0.1893	6.0280
0.2058	6.0849
0.2233	6.1429
0.2416	6.2022
0.2610	6.2627
0.2813	6.3243
0.3025	6.3870
0.3248	6.4508
0.3481	6.5157
0.3725	6.5815
0.3979	6.6484
0.4244	6.7162
0.4520	6.7849
0.4806	6.8545
0.5104	6.9249
0.5414	6.9962
0.5735	7.0682
0.6067	7.1409
0.6412	7.2143
0.6768	7.2884
0.7136	7.3631
0.7517	7.4383
0.7909	7.5141
0.8315	7.5904
0.8732	7.6672
0.9162	7.7444
0.9605	7.8219
1.0061	7.8998
1.0529	7.9780
1.1010	8.0565
1.1504	8.1351
1.2011	8.2140
1.2532	8.2929
1.3065	8.3720
1.3611	8.4511
1.4171	8.5303
1.4744	8.6094
1.5330	8.6884
1.5929	8.7674
1.6542	8.8461
1.7168	8.9247
1.7807	9.0031
1.8459	9.0811
1.9125	9.1589
1.9804	9.2363
2.0496	9.3133
2.1201	9.3899
2.1920	9.4660
2.2651	9.5416
2.3396	9.6166
2.4153	9.6910
2.4924	9.7648
2.5707	9.8380
2.6503	9.9104
2.7312	9.9820
2.8133	10.0529
2.8967	10.1230
2.9813	10.1922
3.0672	10.2605
3.1543	10.3279
3.2426	10.3943
3.3321	10.4597
3.4228	10.5241
3.5146	10.5874
3.6076	10.6496
3.7017	10.7106
3.7970	10.7705
3.8934	10.8292
3.9909	10.8866
4.0894	10.9428
4.1890	10.9977
4.2897	11.0513
4.3914	11.1035
4.4941	11.1543
4.5978	11.2037
4.7024	11.2517
4.8080	11.2982
4.9145	11.3433
5.0219	11.3868
5.1302	11.4287
5.2394	11.4691
5.3494	11.5080
5.4602	11.5452
5.5718	11.5807
5.6841	11.6147
5.7973	11.6469
5.9111	11.6775
6.0256	11.7063
6.1408	11.7334
6.2566	11.7588
6.3730	11.7824
6.4900	11.8043
6.6075	11.8243
6.7256	11.8425
6.8442	11.8589
6.9633	11.8735
7.0828	11.8862
7.2027	11.8971
7.3230	11.9061
7.4437	11.9132
7.5647	11.9184
7.6860	11.9218
7.8075	11.9232
7.9293	11.9227
8.0513	11.9203
8.1734	11.9160
8.2957	11.9098
8.4181	11.9016
8.5406	11.8915
8.6631	11.8795
8.7857	11.8656
8.9082	11.8497
9.0306	11.8319
9.1530	11.8121
9.2753	11.7905
9.3974	11.7668
9.5193	11.7413
9.6410	11.7139
9.7625	11.6845
9.8836	11.6532
10.0045	11.6201
10.1250	11.5850
10.2451	11.5480
10.3648	11.5092
10.4841	11.4685
10.6029	11.4259
10.7211	11.3815
10.8388	11.3352
10.9560	11.2871
11.0725	11.2372
11.1883	11.1855
11.3035	11.1320
11.4180	11.0767
11.5317	11.0196
11.6447	10.9608
11.7568	10.9003
11.8681	10.8381
11.9785	10.7741
12.0880	10.7085
12.1966	10.6412
12.3042	10.5722
12.4108	10.5016
12.5163	10.4294
12.6208	10.3557
12.7242	10.2803
12.8265	10.2034
12.9276	10.1250
13.0275	10.0450
13.1263	9.9636
13.2237	9.8807
13.3199	9.7963
13.4148	9.7105
13.5084	9.6234
13.6006	9.5348
13.6915	9.4449
13.7809	9.3537
13.8689	9.2611
13.9554	9.1673
14.0404	9.0722
14.1239	8.9759
14.2059	8.8784
14.2863	8.7797
14.3651	8.6798
14.4424	8.5788
14.5179	8.4767
14.5918	8.3735
14.6641	8.2692
14.7346	8.1639
14.8034	8.0576
14.8704	7.9503
14.9357	7.8421
14.9992	7.7329
15.0609	7.6228
15.1208	7.5118
15.1788	7.4000
15.2350	7.2873
15.2893	7.1739
15.3417	7.0596
15.3922	6.9446
15.4408	6.8289
15.4874	6.7125
15.5321	6.5954
15.5748	6.4776
15.6155	6.3593
15.6542	6.2403
15.6909	6.1207
15.7256	6.0006
15.7583	5.8799
15.7890	5.7587
15.8176	5.6371
15.8441	5.5150
15.8686	5.3924
15.8910	5.2695
15.9113	5.1461
15.9296	5.0224
15.9457	4.8983
15.9598	4.7740
15.9718	4.6493
15.9816	4.5243
15.9894	4.3991
15.9950	4.2736
15.9985	4.1479
16.0000	4.0220
15.9993	3.8959
15.9965	3.7697
15.9916	3.6433
15.9846	3.5168
15.9754	3.3902
15.9642	3.2635
15.9509	3.1368
15.9354	3.0100
15.9179	2.8831
15.8983	2.7563
15.8766	2.6294
15.8529	2.5026
15.8271	2.3758
15.7992	2.2490
15.7693	2.1223
15.7373	1.9957
15.7033	1.8691
15.6673	1.7427
15.6292	1.6163
15.5892	1.4901
15.5472	1.3641
15.5032	1.2381
15.4573	1.1124
15.4094	0.9868
15.3595	0.8614
15.3078	0.7362
15.2542	0.6112
15.1987	0.4864
15.1413	0.3618
15.0820	0.2375
15.0210	0.1134
14.9581	-0.0105
14.8934	-0.1341
14.8270	-0.2574
14.7588	-0.3805
14.6889	-0.5033
14.6172	-0.6258
14.5439	-0.7481
14.4689	-0.8700
14.3923	-0.9917
14.3140	-1.1130
14.2342	-1.2341
14.1527	-1.3548
14.0698	-1.4752
13.9853	-1.5954
13.8993	-1.7152
13.8118	-1.8346
13.7229	-1.9538
13.6325	-2.0726
13.5408	-2.1912
13.4477	-2.3093
13.3532	-2.4272
13.2575	-2.5447
13.1604	-2.6619
13.0621	-2.7788
12.9626	-2.8953
12.8619	-3.0115
12.7600	-3.1274
12.6570	-3.2429
12.5529	-3.3582
12.4477	-3.4731
12.3415	-3.5876
12.2342	-3.7019
12.1260	-3.8158
12.0168	-3.9294
11.9067	-4.0426
11.7957	-4.1556
11.6839	-4.2682
11.5712	-4.3805
11.4578	-4.4926
11.3436	-4.6043
11.2286	-4.7156
11.1130	-4.8267
10.9967	-4.9375
10.8798	-5.0480
10.7623	-5.1582
10.6442	-5.2681
10.5256	-5.3777
10.4065	-5.4870
10.2870	-5.5960
10.1670	-5.7048
10.0466	-5.8132
9.9259	-5.9214
9.8048	-6.0293
9.6834	-6.1370
9.5618	-6.2443
9.4400	-6.3514
9.3179	-6.4583
9.1957	-6.5648
9.0734	-6.6711
8.9509	-6.7772
8.8284	-6.8830
8.7059	-6.9885
8.5834	-7.0938
8.4609	-7.1989
8.3384	-7.3037
8.2161	-7.4082
8.0939	-7.5125
7.9719	-7.6166
7.8500	-7.7204
7.7284	-7.8240
7.6070	-7.9273
7.4859	-8.0304
7.3651	-8.1333
7.2447	-8.2359
7.1246	-8.3383
7.0050	-8.4404
6.8857	-8.5423
6.7670	-8.6440
6.6487	-8.7454
6.5310	-8.8466
6.4138	-8.9475
6.2971	-9.0482
6.1811	-9.1486
6.0657	-9.2488
5.9510	-9.3488
5.8369	-9.4485
5.7235	-9.5479
